player_id,fifa_version,overall,potential,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,attacker_position,midfielder_position,defender_position,improvement_1_year,improvement_2_years,improvement_3_years,big_potential
239268,19.0,65,79,21,179,82,1,5,3,75.0,62.0,48.0,69.0,24.0,65.0,32,65,63,59,57,68,53,32,45,67,73,77,86,51,70,64,75,57,81,55,32,13,56,48,59,51.0,28,15,19,1,1,0,9,-2,60,0
239269,19.0,57,73,18,171,74,0,3,2,70.0,28.0,49.0,59.0,53.0,54.0,53,22,48,54,27,57,32,34,48,55,74,67,72,49,83,39,75,63,45,23,58,53,51,43,38,53.0,52,55,58,1,1,1,52,192,239,0
239269,20.0,59,73,19,173,72,0,3,2,69.0,28.0,50.0,61.0,55.0,61.0,59,22,49,55,27,59,32,34,48,58,73,66,71,53,83,39,76,63,58,23,60,55,51,43,38,57.0,53,58,59,1,1,1,140,187,184,0
239269,21.0,65,77,20,173,72,0,3,2,74.0,28.0,57.0,66.0,61.0,66.0,61,22,53,60,27,65,32,34,67,62,79,70,75,60,78,39,76,71,61,23,69,59,57,50,38,60.0,62,62,62,1,1,1,47,44,27,0
239303,18.0,62,67,23,188,78,1,3,3,79.0,57.0,51.0,64.0,30.0,65.0,54,62,62,54,44,65,48,36,38,64,77,81,68,53,53,52,61,62,71,54,56,21,58,55,60,53.0,26,30,29,1,0,0,189,212,213,1
239303,19.0,69,74,24,188,78,1,3,3,78.0,64.0,56.0,66.0,41.0,69.0,54,67,67,65,52,66,65,36,38,69,74,82,68,64,53,72,60,71,73,54,58,39,65,60,60,70.0,44,33,29,1,1,0,23,24,29,0
239303,20.0,70,75,25,188,72,1,3,3,76.0,67.0,55.0,67.0,40.0,70.0,54,68,66,60,57,66,65,36,38,69,75,76,65,69,59,73,60,74,73,61,58,39,69,60,60,74.0,44,33,29,1,1,0,1,6,44,0
239306,18.0,56,72,18,175,68,1,3,3,66.0,46.0,51.0,59.0,25.0,39.0,53,44,40,54,52,59,49,38,49,54,70,63,67,58,76,55,54,48,36,36,29,25,45,51,56,48.0,17,30,23,1,1,0,141,390,554,1
239306,21.0,69,77,21,175,67,1,3,3,75.0,52.0,65.0,72.0,63.0,64.0,73,49,58,67,56,74,53,48,65,70,78,73,73,69,69,58,70,70,65,52,53,62,52,63,56,62.0,61,67,62,1,0,1,43,37,79,0
239307,20.0,67,77,20,180,67,1,3,3,78.0,57.0,64.0,70.0,35.0,49.0,68,62,38,68,64,68,44,46,66,72,79,78,75,57,72,63,70,64,44,38,37,21,67,60,48,65.0,45,31,39,1,0,0,5,56,110,1
239317,20.0,59,73,20,178,65,0,3,2,68.0,31.0,40.0,58.0,62.0,51.0,55,28,51,34,31,64,41,37,28,45,65,71,60,56,73,31,62,57,45,29,57,63,48,44,42,46.0,61,64,64,1,0,1,75,98,82,0
239323,18.0,64,74,20,181,79,1,3,3,57.0,64.0,46.0,57.0,22.0,61.0,35,68,67,59,59,59,45,50,37,55,62,52,51,62,61,62,64,57,78,60,25,18,64,41,59,57.0,17,15,16,1,0,0,9,156,190,0
239323,19.0,64,76,21,181,79,1,3,2,53.0,64.0,46.0,58.0,27.0,60.0,35,68,67,59,59,59,45,50,37,58,58,48,52,62,61,62,64,53,77,60,25,18,64,41,59,57.0,35,15,16,1,0,0,147,181,187,0
239323,21.0,68,76,23,182,80,1,4,3,71.0,66.0,47.0,71.0,27.0,63.0,38,72,69,59,59,73,45,50,37,72,70,71,66,62,66,64,64,72,74,60,25,18,63,41,59,57.0,35,15,16,1,1,0,34,40,29,0
239337,20.0,64,65,25,180,73,0,3,3,78.0,50.0,61.0,67.0,38.0,60.0,65,49,44,62,49,69,68,65,56,61,77,78,74,55,76,54,69,63,63,44,47,34,58,56,50,49.0,42,35,34,1,1,1,143,127,145,0
239350,21.0,67,73,23,173,67,1,3,4,83.0,58.0,61.0,69.0,30.0,44.0,65,59,36,61,37,69,48,55,54,68,85,82,71,55,90,60,34,59,42,57,33,30,61,68,53,56.0,19,38,32,1,1,0,196,221,252,0
239352,19.0,63,69,23,183,79,1,4,2,85.0,62.0,51.0,65.0,25.0,68.0,59,62,52,52,49,65,51,41,42,61,84,86,74,58,73,69,71,73,74,61,45,20,55,52,50,48.0,21,23,24,1,1,0,0,-2,8,0
239357,18.0,62,67,23,187,75,1,3,3,80.0,55.0,55.0,61.0,37.0,55.0,58,56,51,58,52,62,49,42,52,60,81,80,62,53,55,61,40,66,60,51,32,38,52,54,52,49.0,33,37,32,1,1,0,79,200,262,0
239357,20.0,68,70,25,187,75,1,3,3,90.0,58.0,59.0,68.0,50.0,60.0,62,57,51,65,52,70,54,42,52,66,89,91,69,62,60,63,37,70,69,58,32,55,65,54,52,49.0,52,49,39,1,1,0,62,38,57,0
239357,21.0,67,70,26,187,75,1,3,3,92.0,63.0,59.0,66.0,48.0,65.0,62,66,55,64,58,66,54,42,52,67,91,92,68,65,62,63,41,77,69,58,47,55,66,57,52,59.0,44,49,39,1,1,1,-24,-5,12,0
239365,19.0,64,76,20,188,78,1,3,2,69.0,63.0,45.0,56.0,24.0,72.0,30,65,62,53,57,52,50,42,50,56,66,71,67,66,59,70,65,70,80,54,58,20,64,40,62,60.0,22,19,17,1,0,0,98,254,190,0
239365,20.0,66,75,21,187,82,1,2,2,76.0,63.0,52.0,61.0,25.0,71.0,41,65,62,57,56,60,52,42,52,60,72,79,67,65,62,68,67,61,78,54,68,18,68,59,65,66.0,20,23,20,1,0,0,156,92,48,0
239367,18.0,58,72,18,176,69,1,4,3,63.0,57.0,52.0,63.0,30.0,45.0,54,61,47,52,53,64,53,49,48,62,62,63,67,45,76,64,44,50,45,43,38,27,55,54,54,56.0,25,31,29,1,0,0,101,138,331,1
239367,19.0,63,78,19,176,69,1,4,4,69.0,60.0,53.0,72.0,32.0,45.0,56,66,47,52,60,72,53,49,48,72,69,69,77,54,77,66,44,51,45,43,38,27,55,55,54,60.0,31,31,29,1,0,0,37,230,226,1
239367,20.0,65,79,20,176,69,1,4,4,80.0,60.0,53.0,73.0,32.0,45.0,56,67,47,52,60,72,53,49,48,72,83,77,83,54,82,66,36,51,45,42,38,27,55,55,54,60.0,31,31,29,1,0,0,193,189,157,1
239373,19.0,66,78,19,183,84,1,3,3,68.0,61.0,60.0,67.0,54.0,75.0,50,63,63,66,56,66,54,62,61,70,69,67,65,62,68,64,64,75,75,55,80,45,66,60,64,62.0,58,54,53,1,1,0,4,6,204,1
239373,20.0,66,76,20,183,84,1,4,3,68.0,62.0,60.0,67.0,54.0,75.0,50,64,64,66,56,66,54,62,61,70,69,67,65,62,68,64,64,75,75,55,80,45,66,60,64,62.0,58,54,53,1,1,0,2,200,243,1
239373,21.0,66,73,21,183,84,1,4,3,68.0,62.0,60.0,67.0,54.0,75.0,50,64,64,66,56,66,54,62,61,70,69,67,65,62,68,64,64,75,75,55,80,45,66,60,66,62.0,58,54,53,1,1,0,198,241,271,1
239378,19.0,68,78,20,180,84,1,3,2,60.0,73.0,51.0,58.0,29.0,72.0,40,75,68,58,68,55,59,52,44,63,56,64,53,53,72,75,77,74,79,66,52,20,74,55,70,58.0,36,19,15,1,0,0,-24,29,51,0
239378,20.0,68,77,21,180,84,1,3,2,58.0,72.0,51.0,58.0,29.0,73.0,40,74,68,58,68,55,59,52,44,63,52,62,53,59,72,75,47,74,80,66,62,20,69,55,70,61.0,36,19,15,1,0,0,53,75,70,0
239378,21.0,67,75,22,180,83,1,3,3,65.0,71.0,52.0,59.0,29.0,75.0,40,72,68,59,68,55,60,63,44,64,61,68,52,64,71,74,59,73,82,67,62,20,66,55,70,63.0,36,19,15,1,0,0,22,17,44,0
239380,19.0,65,77,19,179,69,1,2,4,75.0,57.0,63.0,70.0,48.0,67.0,64,55,58,66,48,71,56,57,55,67,73,76,78,63,72,67,66,72,62,52,72,55,55,68,68,60.0,32,56,49,1,0,0,61,144,285,1
239380,20.0,68,78,20,179,69,1,2,4,75.0,62.0,65.0,73.0,46.0,65.0,64,59,58,67,60,74,63,57,55,71,75,75,81,66,74,67,66,70,60,62,72,55,57,74,68,67.0,32,50,49,1,0,0,83,224,240,1
239380,21.0,72,79,21,179,69,1,2,4,80.0,67.0,67.0,75.0,46.0,67.0,69,67,58,68,66,76,65,57,57,73,83,78,83,68,75,68,66,72,63,65,72,55,67,74,68,71.0,32,50,49,1,1,0,141,157,172,1
239393,20.0,69,71,25,176,76,1,3,2,75.0,65.0,64.0,70.0,44.0,67.0,67,69,59,68,58,70,57,54,65,69,77,74,73,72,70,64,69,80,66,58,55,43,68,57,58,67.0,39,44,42,1,0,0,92,60,40,0
239393,21.0,72,72,26,176,76,1,3,2,75.0,69.0,68.0,73.0,44.0,69.0,69,71,62,71,64,73,66,61,67,72,77,74,72,73,72,69,69,80,68,66,56,43,72,64,66,69.0,39,44,42,1,0,0,-32,-52,-104,0
239394,19.0,64,74,22,173,70,1,3,3,84.0,48.0,55.0,68.0,32.0,51.0,59,51,38,58,48,68,41,35,50,66,81,86,75,52,75,52,75,76,44,40,32,27,47,58,42,47.0,42,24,27,1,1,0,163,169,172,0
239394,20.0,67,73,23,173,70,1,3,3,83.0,60.0,58.0,70.0,36.0,54.0,64,66,38,59,55,69,45,58,53,68,79,86,78,63,79,62,75,76,48,51,36,27,58,58,42,52.0,47,33,31,1,1,0,6,9,186,0
239394,21.0,67,73,24,173,70,1,3,3,86.0,60.0,58.0,71.0,36.0,53.0,64,65,38,59,55,69,45,58,51,68,88,85,90,62,79,62,65,73,48,51,36,27,58,58,42,52.0,47,33,31,1,1,0,3,180,161,0
239397,19.0,65,74,21,170,70,1,4,3,93.0,58.0,54.0,69.0,35.0,63.0,53,60,42,59,52,70,45,37,50,61,93,93,86,58,84,62,82,73,54,50,69,33,56,55,54,60.0,31,39,31,1,1,0,29,27,27,0
239418,18.0,56,66,19,185,75,1,5,3,72.0,58.0,47.0,55.0,34.0,57.0,58,57,45,48,39,58,40,45,41,50,71,72,64,38,57,60,56,76,59,64,27,25,60,40,52,41.0,25,48,25,1,1,0,85,243,263,0
239418,20.0,64,73,21,194,88,1,5,3,71.0,60.0,57.0,65.0,39.0,70.0,58,60,63,63,57,67,45,45,54,64,67,75,63,59,57,63,67,76,72,60,56,25,58,56,52,54.0,41,43,25,1,1,0,20,1,79,0
239418,21.0,64,73,22,194,88,1,5,3,70.0,62.0,58.0,64.0,39.0,72.0,58,65,63,64,62,65,45,45,56,66,67,73,63,59,57,61,67,76,75,60,61,25,58,56,52,54.0,41,43,25,1,1,0,-19,59,87,0
239428,20.0,53,64,21,174,71,0,3,2,67.0,41.0,50.0,57.0,48.0,46.0,47,41,44,58,32,56,34,39,51,55,68,66,59,55,71,46,50,52,45,36,42,51,51,47,34,44.0,48,45,51,1,0,0,72,176,165,0
239431,18.0,60,63,24,170,65,0,3,2,69.0,39.0,38.0,63.0,63.0,49.0,61,31,48,29,30,63,34,33,26,65,71,67,55,47,86,55,62,61,41,41,51,53,42,41,39,50.0,69,68,60,1,0,1,105,122,180,0
239431,19.0,65,67,25,170,68,0,3,3,69.0,39.0,40.0,66.0,67.0,52.0,66,31,50,31,30,66,34,44,26,68,71,67,55,59,86,55,65,64,45,41,51,63,42,41,40,68.0,70,73,69,1,0,1,17,75,57,0
239431,20.0,66,67,26,170,68,0,3,3,69.0,39.0,42.0,66.0,68.0,52.0,66,31,59,36,30,66,34,44,26,68,71,67,55,59,86,55,65,64,45,41,51,63,42,41,40,68.0,70,73,69,1,0,1,58,40,72,0
239432,18.0,59,67,20,188,82,1,3,2,74.0,55.0,50.0,58.0,24.0,63.0,52,57,58,52,52,57,54,48,42,58,72,75,61,52,65,60,50,61,72,50,46,17,49,52,52,48.0,22,21,17,1,0,0,87,189,276,1
239432,19.0,63,69,21,188,82,1,4,2,73.0,59.0,51.0,59.0,24.0,66.0,52,61,68,52,52,57,56,67,42,60,71,75,61,58,64,64,55,61,75,50,54,17,62,52,60,48.0,18,21,17,1,0,0,102,189,243,1
239432,20.0,68,74,22,188,82,1,4,2,73.0,70.0,53.0,64.0,23.0,68.0,52,70,66,56,65,64,58,67,42,67,70,75,61,58,63,73,55,68,75,68,52,17,64,52,71,48.0,18,21,17,1,0,0,87,141,93,1
239432,21.0,71,77,23,188,82,1,4,2,72.0,75.0,53.0,68.0,24.0,69.0,52,76,68,56,67,68,58,72,42,72,69,75,66,62,63,73,54,72,76,75,52,17,73,52,76,68.0,18,21,17,1,0,0,54,6,26,0
239437,18.0,65,71,24,178,70,0,3,3,83.0,69.0,55.0,66.0,38.0,61.0,63,66,60,55,66,67,60,45,46,64,80,85,69,49,86,84,57,55,69,61,48,38,63,57,67,60.0,30,39,36,1,0,0,137,148,152,0
239439,18.0,58,73,19,178,69,0,3,3,83.0,45.0,46.0,61.0,39.0,55.0,52,47,37,47,40,56,40,35,38,58,81,85,86,64,81,45,63,73,49,41,46,41,53,46,49,52.0,36,42,40,1,0,1,126,260,263,0
239441,18.0,68,85,18,183,74,0,3,4,82.0,62.0,57.0,71.0,31.0,63.0,61,67,53,63,61,74,48,53,43,70,79,85,73,57,61,64,53,68,71,48,39,24,66,56,64,62.0,29,30,28,1,1,0,109,98,90,1
239441,20.0,70,80,20,183,74,1,4,4,86.0,66.0,62.0,73.0,32.0,62.0,64,67,53,65,61,74,55,53,59,71,84,87,77,62,69,68,51,66,71,62,39,24,65,60,64,71.0,32,30,28,1,1,0,-8,12,10,0
239441,21.0,69,79,21,183,74,1,4,3,86.0,66.0,62.0,72.0,32.0,62.0,64,67,53,65,61,74,55,53,59,70,85,87,76,60,69,68,51,66,71,62,39,24,63,59,64,71.0,32,30,28,1,0,0,20,18,75,0
239443,21.0,60,72,21,174,72,1,2,2,75.0,29.0,49.0,57.0,56.0,63.0,54,22,51,53,26,53,36,37,50,55,76,75,74,51,73,41,60,67,64,25,55,56,51,40,41,46.0,57,57,57,1,0,1,169,263,321,1
239451,19.0,62,73,20,177,71,1,3,3,72.0,58.0,53.0,67.0,28.0,44.0,59,60,50,57,55,68,51,44,46,67,74,71,67,54,76,63,48,67,39,48,28,25,62,50,60,62.0,22,26,32,1,0,0,246,259,359,0
239454,18.0,65,73,18,176,72,1,3,3,69.0,59.0,60.0,65.0,21.0,57.0,66,65,63,66,40,68,46,34,61,62,72,67,63,57,63,58,66,56,66,52,31,15,63,55,55,58.0,16,16,21,1,1,0,7,3,-7,0
239458,19.0,62,73,21,185,70,1,3,3,66.0,61.0,58.0,66.0,41.0,51.0,49,61,56,66,44,65,45,42,63,67,69,64,72,61,64,67,55,60,49,63,44,35,65,58,41,58.0,42,41,39,1,1,0,98,247,178,1
239458,20.0,65,71,22,185,74,1,4,3,68.0,61.0,62.0,66.0,41.0,59.0,55,61,56,66,52,65,70,61,67,67,70,66,72,61,64,67,55,63,64,63,44,35,65,58,41,58.0,42,41,39,1,1,0,149,80,147,1
239466,18.0,59,75,19,182,73,0,3,2,52.0,60.0,44.0,60.0,21.0,49.0,36,64,53,48,53,58,47,41,39,63,54,50,65,55,64,58,62,51,53,56,32,20,59,48,55,54.0,18,15,16,1,0,0,46,93,103,0
239466,19.0,60,73,20,182,73,0,3,3,58.0,61.0,44.0,61.0,22.0,49.0,36,66,53,48,53,59,47,41,39,63,67,50,67,58,69,58,62,51,54,56,32,20,62,48,55,55.0,23,15,16,1,0,0,47,57,71,0
239466,20.0,61,74,21,182,73,0,3,3,64.0,61.0,45.0,62.0,23.0,51.0,41,66,56,48,53,59,51,41,39,63,67,61,73,58,69,58,66,51,57,56,32,20,62,48,55,55.0,23,15,16,1,0,0,10,24,61,0
239476,18.0,52,64,20,179,72,1,2,3,62.0,29.0,38.0,55.0,47.0,55.0,47,29,41,38,29,59,30,31,31,45,63,61,62,56,69,22,65,60,54,28,50,49,48,37,41,36.0,45,49,52,1,0,1,192,309,429,0
239476,20.0,65,71,22,179,72,1,2,2,64.0,32.0,53.0,62.0,65.0,64.0,63,29,58,60,29,62,30,40,47,59,66,63,67,65,70,35,70,69,63,28,59,64,48,42,41,59.0,66,68,63,1,1,1,120,169,150,0
239476,21.0,67,73,23,179,72,1,2,2,64.0,41.0,59.0,63.0,65.0,66.0,64,39,58,62,29,63,40,45,59,61,66,63,67,66,70,45,70,69,63,38,67,65,59,57,41,61.0,66,68,64,1,1,1,49,30,-38,0
239482,18.0,68,79,19,182,72,1,3,3,78.0,65.0,57.0,71.0,34.0,63.0,58,68,41,62,56,71,61,45,48,72,79,77,76,67,63,74,63,69,64,54,52,41,68,56,59,59.0,29,35,29,1,0,0,22,219,238,1
239482,19.0,68,79,20,182,72,1,3,4,81.0,65.0,58.0,70.0,32.0,63.0,58,68,41,62,56,70,64,65,48,70,82,80,73,67,67,74,63,69,64,54,52,41,68,56,59,59.0,22,35,29,1,0,0,197,216,228,1
239482,20.0,77,84,21,182,72,1,3,4,88.0,70.0,66.0,80.0,32.0,65.0,67,68,41,68,59,83,73,68,53,79,89,88,77,79,69,74,65,76,64,75,52,41,76,69,59,83.0,22,35,29,1,0,0,19,31,37,0
239482,21.0,77,85,22,179,62,1,3,4,91.0,70.0,67.0,82.0,32.0,64.0,66,68,41,70,59,85,73,70,53,80,92,90,84,77,70,75,65,75,64,72,52,41,76,69,59,83.0,22,35,29,1,0,0,12,18,86,1
239492,18.0,62,68,22,180,66,1,3,2,66.0,53.0,55.0,60.0,52.0,72.0,47,49,48,61,45,55,43,38,58,58,66,66,76,68,72,60,80,83,62,57,79,54,63,59,39,60.0,49,56,51,1,1,1,32,72,110,0
239493,18.0,58,72,19,177,67,0,3,3,88.0,44.0,47.0,61.0,25.0,54.0,50,43,30,49,41,55,40,39,43,56,87,89,90,65,83,50,67,64,53,39,42,15,52,46,45,51.0,27,28,20,1,0,0,99,114,140,0
239493,21.0,66,78,22,177,72,0,3,3,86.0,52.0,52.0,73.0,24.0,55.0,57,54,30,54,45,72,55,39,44,68,90,82,90,64,84,53,74,67,53,47,42,15,63,54,45,61.0,26,28,20,1,1,0,152,153,122,0
239496,18.0,59,71,20,170,65,1,3,3,69.0,56.0,56.0,63.0,30.0,47.0,60,57,47,58,56,64,53,59,52,62,70,68,65,46,77,62,49,54,39,46,58,20,54,52,58,49.0,25,34,34,1,0,0,30,139,132,0
239496,19.0,60,72,21,170,65,1,3,3,68.0,56.0,57.0,66.0,30.0,53.0,60,57,47,58,56,69,53,59,52,63,69,68,66,46,77,62,50,54,51,46,56,20,54,54,58,49.0,27,34,34,1,0,0,109,102,149,0
239496,20.0,64,73,22,170,65,1,3,3,73.0,56.0,60.0,71.0,30.0,56.0,65,55,47,62,56,71,57,59,52,68,71,75,83,52,84,63,49,55,53,49,67,20,59,57,58,60.0,27,34,34,1,1,0,-7,40,16,0
239504,19.0,62,69,23,178,74,1,3,2,73.0,60.0,49.0,62.0,31.0,67.0,45,62,55,54,51,62,49,43,43,60,74,72,66,56,69,62,68,69,68,54,61,24,61,52,61,55.0,29,32,23,1,0,0,221,227,267,0
239504,20.0,63,67,24,178,74,1,3,3,78.0,59.0,55.0,64.0,45.0,76.0,53,61,57,57,57,61,58,43,52,61,77,79,77,56,84,59,80,80,73,54,79,42,60,57,60,60.0,47,43,38,1,0,0,6,46,41,0
239504,21.0,62,66,25,178,70,1,3,3,78.0,59.0,54.0,64.0,46.0,76.0,53,62,57,56,56,61,55,43,52,60,77,79,80,58,82,59,83,81,72,54,79,46,62,55,60,58.0,48,44,39,1,1,0,40,35,75,0
239513,18.0,57,69,18,191,78,0,3,3,73.0,43.0,45.0,59.0,53.0,55.0,49,38,40,49,47,63,39,39,41,50,74,72,72,44,67,59,45,76,52,34,37,55,46,38,52,43.0,52,57,54,1,1,1,249,227,227,0
239513,19.0,67,78,19,191,78,0,3,3,79.0,43.0,51.0,64.0,67.0,74.0,60,38,45,58,47,65,39,39,48,63,72,85,67,54,67,59,45,76,73,34,82,67,49,38,52,55.0,67,73,66,1,1,1,-22,-22,17,0
239513,20.0,66,76,20,193,78,0,3,3,79.0,43.0,50.0,64.0,65.0,74.0,60,38,45,54,47,65,39,39,48,63,71,85,67,52,67,59,45,76,73,34,82,64,49,38,52,50.0,63,73,66,1,0,1,0,39,75,0
239529,19.0,61,73,20,183,70,1,3,3,74.0,50.0,57.0,65.0,53.0,67.0,56,53,51,62,43,63,49,38,59,65,72,75,76,61,76,57,40,78,65,40,65,56,58,56,41,52.0,56,49,54,1,0,0,185,381,415,1
239529,20.0,66,76,21,183,70,1,3,3,84.0,55.0,60.0,68.0,60.0,74.0,58,61,54,64,53,64,51,38,60,68,81,86,81,64,77,57,65,88,70,43,67,64,63,61,41,60.0,55,64,58,1,1,0,196,230,161,1
239545,18.0,59,74,20,183,79,1,3,3,50.0,60.0,39.0,55.0,28.0,59.0,28,64,71,45,48,56,32,27,26,53,49,50,53,53,56,58,63,58,62,56,52,26,57,53,60,50.0,23,21,25,1,0,0,225,237,228,0
239545,19.0,65,78,21,183,79,1,3,2,69.0,62.0,49.0,61.0,30.0,69.0,52,65,71,56,58,63,57,27,26,62,67,71,54,58,53,61,63,56,78,58,62,26,60,53,60,61.0,28,21,25,1,0,0,12,3,18,0
239552,18.0,55,58,26,185,83,1,2,2,73.0,55.0,33.0,47.0,23.0,59.0,29,59,60,35,45,45,26,21,26,49,69,77,55,41,53,59,67,64,56,42,58,17,56,41,58,52.0,18,21,19,1,0,0,155,194,327,0
239589,18.0,63,73,19,185,85,1,4,3,74.0,59.0,57.0,64.0,22.0,60.0,66,62,61,57,53,65,52,36,53,66,74,74,68,53,48,62,53,38,74,53,56,27,59,57,56,56.0,18,13,16,1,0,0,110,110,83,0
239589,19.0,68,77,20,185,76,1,4,3,76.0,63.0,60.0,68.0,24.0,65.0,68,67,66,61,55,68,54,37,58,72,75,76,69,58,49,65,59,44,79,55,57,29,64,59,59,61.0,19,15,18,1,0,0,0,-27,-31,0
239589,20.0,68,76,21,183,76,1,4,3,75.0,63.0,60.0,68.0,24.0,65.0,67,67,66,61,55,68,54,37,58,72,74,75,69,58,53,65,59,44,79,55,57,29,64,59,59,61.0,19,15,18,1,0,0,-27,-31,77,0
239589,21.0,66,74,22,183,76,1,4,3,71.0,63.0,60.0,68.0,24.0,62.0,67,67,66,61,55,68,54,37,58,72,73,69,69,58,51,65,59,34,78,55,57,29,64,59,59,61.0,19,15,18,1,0,0,-4,104,117,0
239592,18.0,59,76,17,177,73,1,4,2,59.0,58.0,45.0,57.0,23.0,50.0,40,61,65,54,47,58,39,37,34,53,53,63,59,59,69,59,60,52,56,52,29,13,55,48,73,54.0,20,19,20,1,0,0,179,256,387,1
239592,19.0,64,75,18,177,73,1,4,3,67.0,63.0,52.0,65.0,23.0,54.0,45,65,65,60,51,65,50,45,42,65,68,67,65,60,74,64,60,55,59,60,40,13,60,55,72,62.0,21,19,20,1,0,0,77,208,219,1
239593,18.0,70,73,25,185,72,1,3,2,67.0,70.0,60.0,62.0,21.0,68.0,38,68,75,72,61,61,62,70,42,68,66,68,57,63,54,76,65,68,73,69,58,18,67,71,71,66.0,12,18,13,1,0,0,147,123,143,1
239593,19.0,73,75,26,184,77,1,4,3,69.0,74.0,66.0,65.0,28.0,71.0,67,74,77,72,66,64,68,70,42,69,67,71,62,69,58,76,65,79,73,72,58,18,76,71,74,68.0,33,18,13,1,0,0,-24,-4,13,0
239606,21.0,65,71,23,175,70,0,3,3,80.0,51.0,55.0,70.0,52.0,71.0,62,50,44,52,57,72,46,44,53,64,81,80,80,60,79,60,76,84,64,46,73,50,57,58,35,62.0,42,60,67,1,1,1,3,-13,-20,0
239609,19.0,58,78,19,188,75,1,3,2,73.0,53.0,51.0,59.0,23.0,62.0,36,62,46,59,41,57,48,37,40,60,72,73,71,46,59,47,64,55,77,41,32,17,60,66,57,46.0,24,18,19,1,1,0,38,151,268,0
239611,18.0,58,66,22,183,70,1,2,3,75.0,54.0,45.0,60.0,18.0,60.0,48,58,53,46,45,63,55,54,30,58,76,75,62,43,58,57,61,73,62,44,36,11,56,46,56,55.0,18,11,17,1,0,0,189,187,242,0
239611,19.0,65,72,23,183,70,1,3,3,77.0,63.0,50.0,64.0,24.0,64.0,53,68,58,51,48,65,56,60,30,63,79,75,68,57,60,62,69,76,68,58,36,18,69,55,58,64.0,29,15,17,1,0,0,-2,53,41,0
239611,20.0,65,70,24,183,70,1,3,3,76.0,63.0,50.0,64.0,24.0,64.0,53,68,58,51,48,65,56,60,30,63,78,75,68,57,60,62,69,76,68,58,36,18,69,55,58,64.0,29,15,17,1,0,0,55,43,61,0
239611,21.0,67,70,25,183,70,1,3,3,81.0,66.0,51.0,66.0,24.0,64.0,53,71,58,54,57,66,56,60,30,65,80,81,72,65,60,65,70,76,68,59,36,18,70,55,58,64.0,29,15,17,1,0,0,-12,6,17,0
239613,21.0,74,81,23,187,75,0,2,3,65.0,66.0,70.0,74.0,64.0,62.0,61,71,60,78,48,75,52,45,74,77,66,65,69,74,61,63,59,77,53,60,67,65,76,71,56,64.0,66,64,62,1,1,0,166,213,250,1
239627,18.0,67,76,23,183,79,0,4,3,76.0,65.0,43.0,59.0,29.0,72.0,38,65,73,47,69,57,45,41,39,62,73,79,65,56,60,70,67,63,77,57,71,25,68,43,68,58.0,24,26,19,1,0,0,-4,35,24,0
239627,19.0,67,72,24,183,79,0,4,3,70.0,66.0,43.0,60.0,30.0,72.0,38,67,73,48,69,57,45,41,39,62,68,72,65,56,65,70,67,63,77,57,71,25,68,43,68,58.0,27,26,19,1,0,0,39,28,45,0
239627,20.0,69,73,25,183,80,0,4,3,69.0,67.0,43.0,62.0,30.0,75.0,38,69,73,48,69,59,45,41,39,64,68,69,65,65,66,73,69,73,78,57,73,25,71,43,68,58.0,27,26,19,1,0,0,-11,6,8,0
239627,21.0,66,69,26,183,82,0,4,2,67.0,66.0,43.0,62.0,30.0,75.0,38,66,69,48,69,59,45,41,39,64,68,66,65,65,67,72,71,73,77,57,73,25,71,43,68,60.0,27,26,19,1,0,0,17,19,43,0
239631,19.0,57,82,17,182,68,1,3,2,75.0,56.0,47.0,58.0,19.0,48.0,39,60,49,53,47,56,50,40,41,55,74,76,78,48,74,53,62,54,50,50,30,17,57,50,65,59.0,14,15,19,1,0,0,101,321,391,1
239636,19.0,62,67,24,197,85,1,3,2,62.0,53.0,58.0,60.0,57.0,81.0,52,62,73,66,44,62,35,35,63,65,61,62,38,55,64,55,60,80,89,35,68,52,65,57,39,63.0,58,56,54,1,1,0,-13,1,4,0
239636,20.0,63,66,25,197,85,1,3,2,54.0,54.0,58.0,61.0,57.0,81.0,52,63,72,67,44,62,35,35,63,66,54,54,38,58,63,55,59,77,90,35,68,52,67,57,39,68.0,58,57,53,1,1,0,14,17,-8,0
239646,18.0,58,76,18,181,72,1,2,3,88.0,56.0,41.0,59.0,22.0,57.0,48,60,50,45,37,60,31,37,32,55,89,87,71,53,63,62,74,54,57,49,58,15,48,39,56,45.0,13,27,19,1,0,0,33,139,88,0
239646,20.0,62,73,20,181,72,1,2,3,86.0,60.0,41.0,61.0,24.0,54.0,48,65,52,45,37,60,31,37,32,60,86,86,70,55,65,62,74,44,57,53,55,15,59,39,56,56.0,19,27,19,1,0,0,106,55,45,0
