player_id,short_name,long_name,nationality_name,age,player_positions,club_name,overall,potential,pace,shooting,passing,dribbling,defending,physic,age,physic,mentality_aggression,mentality_interceptions,power_stamina,power_strength,defending_marking_awareness,power_jumping,defending_standing_tackle,defending_sliding_tackle,attacking_heading_accuracy,mentality_composure,movement_reactions,skill_long_passing,skill_dribbling,skill_fk_accuracy,skill_ball_control,attacking_crossing,power_shot_power,attacking_finishing,skill_curve,movement_balance,attacking_volleys,power_long_shots,mentality_vision,mentality_penalties,movement_agility
194894,F. Rossi,Francesco Rossi,Italy,29,GK,Atalanta,60,60,,,,,,,29,,14,27,22,24,20,55,17,16,14,42.0,48,12,21,22,19,19,47,11,22,40,16,12,22,14,55
198195,P. Slišković,Petar Slišković,Croatia,29,ST,Türkgücü-Ataspor,60,60,66.0,59.0,42.0,52.0,33.0,76.0,29,76.0,63,24,63,89,33,56,28,32,70,60.0,54,36,50,40,53,39,63,60,55,42,52,54,33,63,58
200393,S. Schmik,Sergej Schmik,Germany,30,"RB, CB, LB",Verl,60,60,71.0,42.0,54.0,60.0,53.0,65.0,30,65.0,56,50,74,65,55,65,53,58,52,48.0,49,53,56,49,61,54,65,35,48,75,47,35,43,48,75
207442,Kim Hyo Gi,김효기 Hyo Gi Kim,Korea Republic,33,ST,Gwangju,60,60,60.0,60.0,38.0,60.0,22.0,52.0,33,52.0,35,11,45,62,26,56,18,12,58,58.0,51,26,58,30,64,27,63,61,32,59,65,49,43,64,61
207491,R. Gaffney,Rory Nicholas Gaffney,Republic of Ireland,30,ST,Shamrock Rovers,60,60,67.0,59.0,54.0,55.0,38.0,66.0,30,66.0,51,34,66,71,35,67,37,36,61,54.0,56,51,53,48,59,54,62,60,50,54,54,56,55,57,56
208073,Ahn Young Kyu,안영규 安杨奎,Korea Republic,30,CB,Seongnam,60,60,62.0,27.0,38.0,51.0,60.0,68.0,30,68.0,55,52,68,72,62,70,63,57,66,62.0,52,46,48,28,48,25,44,21,23,57,26,20,32,39,68
208988,H. Shaian,Hussain Abdoh Al Shae,Saudi Arabia,31,GK,Al Taawon,60,60,,,,,,,31,,18,17,36,72,17,40,15,15,15,59.0,58,17,11,15,20,20,41,11,15,40,13,19,40,22,38
209415,W. Lisowski,Wojciech Lisowski,Poland,28,RB,Stal Mielec,60,60,69.0,42.0,51.0,58.0,55.0,66.0,28,66.0,63,58,71,66,54,56,56,58,50,49.0,54,62,59,29,54,54,54,40,48,57,32,38,38,38,65
210149,M. Majrashi,Mohammed Yahya Majrashi,Saudi Arabia,29,"ST, LM",Al Fateh,60,60,66.0,57.0,47.0,61.0,24.0,73.0,29,73.0,56,12,71,79,12,87,27,30,64,51.0,53,43,63,23,61,48,64,57,40,48,63,53,41,49,65
210206,A. Majrashi,Abdulaziz Jaber Majrashi,Saudi Arabia,28,RB,Al Adalh,60,60,77.0,30.0,48.0,58.0,56.0,57.0,28,57.0,58,57,53,57,55,77,59,60,47,48.0,53,51,53,34,55,56,44,24,29,79,25,24,37,36,82
210785,B. Al Baqi,Basem Atallah Al Baqi,Saudi Arabia,30,GK,Al Ahli Jeddah,60,60,,,,,,,30,,25,21,32,63,11,56,14,16,18,49.0,60,20,14,12,24,15,41,14,15,38,13,20,27,16,39
210791,A. Al Saleh,Abdullah Al Saleh,Saudi Arabia,30,GK,Al Ettifaq,60,60,,,,,,,30,,24,23,35,60,15,54,17,14,13,46.0,59,25,15,19,17,16,46,14,13,57,18,19,29,22,32
211806,N. Hebisch,Nicolas Hebisch,Germany,30,ST,VfB Lübeck,60,60,63.0,63.0,41.0,53.0,21.0,62.0,30,62.0,44,20,59,70,18,62,12,18,61,43.0,51,37,50,30,59,39,61,68,40,56,49,59,45,64,51
212298,M. Al Thmali,Meshari Al Thmali,Saudi Arabia,28,"CM, CDM, CAM",Al Faisaly,60,60,60.0,56.0,60.0,61.0,60.0,57.0,28,57.0,56,57,41,65,63,69,60,59,58,44.0,58,60,60,62,62,51,61,53,58,62,46,60,65,55,66
212683,J. Matt,Jamille Antonio Matt,Jamaica,30,ST,Forest Green Rovers,60,60,53.0,59.0,48.0,55.0,23.0,74.0,30,74.0,65,12,64,83,30,70,13,16,65,60.0,60,43,54,39,56,40,60,61,46,51,55,56,52,59,56
213093,J. Clisby,Jack Clisby,Australia,28,"LB, CB, LWB",Central Coast Mariners,60,60,63.0,47.0,56.0,53.0,55.0,73.0,28,73.0,90,58,72,67,55,67,53,55,54,51.0,59,51,49,62,49,64,60,45,31,68,27,41,56,51,70
215023,P. Míguez,Pablo Nicolás Míguez Farre,Uruguay,33,CM,Melgar,60,60,59.0,55.0,58.0,60.0,61.0,71.0,33,71.0,62,59,68,76,60,62,60,65,64,50.0,61,60,61,44,60,53,63,54,53,54,40,56,62,53,59
216764,J. Fierro,Juan Eduardo Fierro Ribera,Bolivia,32,ST,Nacional Potosí,60,60,50.0,64.0,40.0,51.0,27.0,69.0,32,69.0,52,25,77,71,11,72,26,27,81,61.0,51,31,54,29,47,34,62,70,33,60,49,56,43,68,48
221577,W. Mena,Wílson Antonio Mena Asprilla,Colombia,32,"ST, LW",Estudiantes Mérida,60,60,54.0,57.0,52.0,60.0,17.0,64.0,32,64.0,31,12,70,75,13,59,11,18,56,52.0,65,49,59,32,60,47,47,62,35,60,49,57,55,57,65
221826,Li Tixiang,李提香,China PR,30,"CB, CM, CDM",Guangzhou R&F,60,60,65.0,50.0,51.0,56.0,58.0,68.0,30,68.0,64,61,65,71,56,69,60,57,57,58.0,54,63,53,42,57,47,73,34,33,73,31,68,41,38,63
222179,Jin Pengxiang,晋鹏翔,China PR,30,CB,Beijing Guoan,60,60,63.0,35.0,52.0,56.0,58.0,69.0,30,69.0,63,59,66,73,54,74,61,60,57,60.0,51,54,56,35,50,56,36,32,42,65,38,34,43,40,70
222190,Lü Peng,吕鹏,China PR,30,"CDM, CM",Beijing Guoan,60,60,60.0,43.0,53.0,58.0,62.0,62.0,30,62.0,63,63,56,64,60,64,63,62,58,52.0,55,55,56,46,57,54,46,42,41,65,32,43,53,39,69
222294,Sun Shilin,孙世林,China PR,31,"CDM, CM",Shanghai Shenhua,60,60,69.0,51.0,53.0,58.0,60.0,67.0,31,67.0,68,59,72,66,60,54,62,60,53,53.0,56,55,56,52,54,45,67,42,54,74,43,58,53,44,71
223038,H. Hatipoğlu,Hasan Hatipoğlu,Turkey,30,CB,BB Erzurumspor,60,60,55.0,19.0,33.0,34.0,59.0,64.0,30,64.0,52,58,57,72,53,71,63,68,58,51.0,63,28,26,24,42,29,24,16,23,44,26,16,19,31,32
223073,J. Muldoon,Jonathan Jack Muldoon,England,31,ST,Harrogate Town,60,60,75.0,59.0,49.0,59.0,23.0,62.0,31,62.0,46,15,72,62,20,68,22,16,54,56.0,57,49,57,27,58,50,61,60,53,71,55,56,53,61,70
223078,J. Coulson,Joshua David Coulson,England,31,CB,Leyton Orient,60,60,49.0,27.0,39.0,35.0,60.0,74.0,31,74.0,55,58,71,83,60,74,61,58,59,52.0,52,44,31,21,38,22,38,25,21,48,27,21,46,28,34
224731,Zhang Lu,张璐,China PR,32,"RM, RB",Shanghai Shenhua,60,60,74.0,57.0,54.0,58.0,56.0,64.0,32,64.0,62,60,70,63,57,51,56,54,49,52.0,57,54,56,47,58,54,57,59,54,61,53,53,55,51,69
226516,E. Álvarez,Ernesto Raúl Álvarez Fleitas,Paraguay,31,ST,Nacional Asunción,60,60,43.0,65.0,44.0,56.0,22.0,66.0,31,66.0,48,17,53,81,23,58,14,16,60,43.0,58,37,57,50,58,36,64,65,50,59,65,70,53,61,42
227791,Lee Tae Hee,이태희 李泰希,Korea Republic,28,"RB, CB, ST",Seongnam,60,60,71.0,38.0,52.0,57.0,58.0,61.0,28,61.0,60,54,65,60,56,63,60,60,59,57.0,52,57,57,28,51,51,48,35,34,75,24,35,47,35,65
228249,H. Al Juhayyim,Hamad Al Juhayyim,Saudi Arabia,32,ST,Al Fayha,60,60,63.0,61.0,55.0,61.0,38.0,62.0,32,62.0,70,48,56,62,29,66,36,27,60,65.0,55,53,61,60,63,50,62,62,59,58,56,58,59,60,62
228625,A. Kanno,Abdullah Ibrahim Kanno,Saudi Arabia,30,CB,Al Fayha,60,60,59.0,28.0,45.0,52.0,59.0,68.0,30,68.0,60,56,66,71,61,86,60,61,58,52.0,53,48,50,24,51,33,37,24,28,60,29,25,49,36,63
228692,H. Jafry,Hassan Essa Jafry,Saudi Arabia,28,"CDM, CM",Al Fayha,60,60,63.0,38.0,56.0,57.0,59.0,65.0,28,65.0,58,61,70,66,60,67,60,56,56,50.0,53,57,56,36,57,55,44,36,41,54,31,33,57,43,63
228693,A. Qaisi,Abdullah Qaisi,Saudi Arabia,30,"RM, LM",Abha,60,60,76.0,50.0,56.0,61.0,35.0,55.0,30,55.0,43,27,62,57,34,56,39,37,38,56.0,54,53,60,52,59,56,49,54,50,74,42,45,58,49,67
228795,M. Abu Shararah,Mazen Abu Shararah,Saudi Arabia,29,ST,Al Ahli Jeddah,60,60,72.0,61.0,48.0,58.0,20.0,64.0,29,64.0,60,12,52,70,17,76,18,16,54,55.0,53,44,58,35,53,40,64,61,38,66,53,57,48,66,69
230558,M. Frediani,Marco Frediani,Italy,26,LW,Parma,60,60,70.0,54.0,53.0,65.0,30.0,45.0,26,45.0,35,39,53,44,31,48,19,33,39,55.0,55,44,64,55,64,57,52,53,58,73,60,55,56,57,73
231196,V. Centurión,Víctor Hugo Centurión Miranda,Paraguay,34,GK,Sol de América,60,60,,,,,,,34,,25,8,28,51,23,77,10,10,11,21.0,50,19,12,58,17,11,45,7,52,43,9,6,28,12,46
231486,A. Jafar,Abdul Wahab Jafar,Saudi Arabia,26,"RM, LM",Damac,60,60,80.0,53.0,52.0,65.0,47.0,51.0,26,51.0,47,53,42,58,44,39,48,45,41,50.0,56,53,64,45,63,58,58,50,51,75,48,55,47,46,80
232211,C. Trafford,Charlie Trafford,Canada,28,"CDM, CM",Hamilton Academical,60,60,63.0,40.0,55.0,53.0,54.0,78.0,28,78.0,81,52,70,82,55,64,57,52,46,58.0,53,61,52,42,55,44,51,32,36,44,39,41,60,41,56
232560,K. Kirihata,桐细 和繁,Japan,33,GK,Kashiwa Reysol,60,60,,,,,,,33,,17,13,14,61,12,15,12,11,13,52.0,62,22,7,14,13,13,45,6,11,18,7,8,48,17,21
232590,R. Yamazaki,山崎 亮平,Japan,31,"LM, ST",Kashiwa Reysol,60,60,62.0,60.0,52.0,65.0,26.0,56.0,31,56.0,29,22,45,73,32,45,12,18,61,57.0,59,35,66,42,64,59,62,57,51,69,61,60,49,69,60
233085,F. Costa,Federico Costa,Argentina,31,GK,Patronato,60,60,,,,,,,31,,18,10,22,55,20,52,9,15,15,42.0,59,25,10,9,16,9,41,9,13,29,6,10,30,12,45
236748,E. Sivertsen,Erlend Ernst Sivertsen,Norway,29,LB,Kristiansund,60,60,65.0,33.0,45.0,53.0,59.0,62.0,29,62.0,47,60,62,69,61,56,60,57,45,50.0,58,44,49,29,53,47,44,31,54,62,25,25,33,36,64
237014,S. Akinola,Simeon Akinola Olaonirekun,Nigeria,27,"ST, LM",Southend United,60,60,82.0,58.0,49.0,62.0,29.0,62.0,27,62.0,46,22,68,64,25,72,29,28,55,57.0,58,46,59,48,58,52,59,60,53,76,51,55,44,61,83
238913,M. Harzan,Mohammed Mohsen Harzan,Saudi Arabia,31,"LM, CAM",Damac,60,60,74.0,43.0,55.0,65.0,39.0,51.0,31,51.0,56,45,53,47,29,58,41,49,43,51.0,55,57,65,32,59,51,49,43,38,82,48,35,53,45,80
239338,A. Ibrahimaj,Ali Ibrahimaj,Germany,28,"CAM, ST",Uerdingen,60,60,75.0,57.0,53.0,68.0,28.0,63.0,28,63.0,63,23,57,66,27,63,28,28,42,47.0,52,43,70,52,65,54,62,60,48,69,52,47,51,52,75
239858,Song Long,宋龙,China PR,30,LB,Shandong Taishan,60,60,65.0,37.0,54.0,59.0,56.0,66.0,30,66.0,57,55,64,69,56,76,54,56,65,56.0,54,61,57,42,61,54,34,40,41,65,32,30,40,44,58
239990,T. Broadbent,Thomas William Broadbent,England,28,CB,Swindon Town,60,60,50.0,42.0,47.0,45.0,57.0,75.0,28,75.0,69,55,70,81,52,73,61,58,63,45.0,50,52,40,45,50,39,51,37,44,43,29,53,39,39,57
242060,A. Ashraf,Ahmed Ashraf Mohammed Al-Fiqi,Saudi Arabia,27,"RM, LM",Al Hilal,60,60,72.0,47.0,55.0,63.0,38.0,53.0,27,53.0,31,23,49,62,58,63,31,26,43,45.0,55,53,63,41,61,56,53,47,60,63,56,35,54,53,73
242231,I. Effiong,Inih Othneil Effiong,England,29,ST,Stevenage,60,60,75.0,60.0,40.0,58.0,21.0,71.0,29,71.0,62,16,68,76,15,69,18,13,61,47.0,54,31,58,30,57,31,62,60,43,54,57,55,47,67,64
246706,N. Peter,Nsima Peter,Nigeria,31,ST,Falkenberg,60,60,64.0,58.0,43.0,56.0,18.0,73.0,31,73.0,67,15,72,76,14,72,13,10,59,59.0,52,29,54,35,58,31,65,62,44,62,49,46,49,58,59
246788,F. Arismendi,José Fernando Arismendi Peralta,Uruguay,29,"CM, RW",Blooming,60,60,67.0,53.0,62.0,63.0,47.0,61.0,29,61.0,55,38,64,62,46,50,55,48,44,55.0,52,59,62,52,63,55,58,53,63,70,43,49,67,48,70
247222,Liu Yi,刘逸,China PR,31,"LB, CB",Wuhan Zall,60,60,62.0,24.0,49.0,44.0,61.0,65.0,31,65.0,66,57,61,66,64,68,64,61,55,48.0,61,58,34,27,48,43,38,20,25,74,20,16,37,33,57
247403,R. Cabrera,Rodrigo Sergio Cabrera Sasía,Uruguay,31,CB,Nacional Potosí,60,60,45.0,35.0,37.0,36.0,59.0,72.0,31,72.0,57,58,60,83,52,75,65,63,59,45.0,55,37,34,25,38,38,42,34,40,37,35,33,25,40,33
247573,A. Melksham,Adrian Melksham,Australia,29,CDM,Macarthur,60,60,50.0,48.0,55.0,52.0,58.0,64.0,29,64.0,64,62,55,70,60,54,56,52,54,60.0,61,54,49,38,56,47,70,37,48,47,34,56,56,37,53
247956,A. Souda,Aymen Souda,France,27,LM,Livingston,60,60,72.0,52.0,58.0,60.0,33.0,53.0,27,53.0,38,21,59,54,34,71,34,37,47,61.0,57,57,59,60,60,53,60,50,62,68,49,49,60,59,67
247978,I. Stoica,Ionuț Stoica,Romania,32,CB,Hermannstadt,60,60,50.0,23.0,32.0,34.0,59.0,75.0,32,75.0,68,55,74,78,58,80,60,60,67,54.0,51,29,29,21,34,23,36,18,23,60,26,18,27,36,34
251721,A. Deshpande,Attana Deshpande,India,39,LM,,60,60,52.0,59.0,61.0,65.0,36.0,48.0,39,48.0,38,55,46,51,40,77,26,15,41,64.0,58,61,65,68,61,59,61,59,64,72,64,57,64,57,72
251731,B. Sidhu,Bismeet Sidhu,India,32,"CDM, CM",,60,60,66.0,52.0,60.0,62.0,55.0,59.0,32,59.0,43,59,75,55,57,81,53,48,55,65.0,61,61,58,52,64,55,65,45,50,78,47,55,63,46,72
253560,E. Díaz,Enzo Roberto Díaz Morales,Argentina,28,ST,Tigre,60,60,49.0,62.0,49.0,56.0,30.0,68.0,28,68.0,51,36,64,76,31,68,19,18,58,57.0,51,43,55,28,61,37,65,64,38,60,52,61,62,50,44
253803,H. Cangá,Henry Junior Cangá Ortiz,Ecuador,33,CB,El Nacional,60,60,59.0,36.0,50.0,56.0,59.0,67.0,33,67.0,55,55,70,69,58,70,61,55,65,60.0,54,54,55,30,60,46,37,38,44,64,21,34,40,39,42
253930,G. Fernández,Guillermo Orlando Fernández Gagliardi,Venezuela,32,ST,Aragua,60,60,64.0,58.0,47.0,51.0,29.0,63.0,32,63.0,54,25,56,69,23,73,29,16,68,72.0,58,35,49,36,43,35,59,65,36,76,47,43,53,52,65
254366,R. de Jesús,Ronal David de Jesús Ogonaga,Ecuador,34,CDM,El Nacional,60,60,62.0,44.0,54.0,53.0,58.0,73.0,34,73.0,70,55,79,72,60,58,57,56,60,57.0,56,59,49,44,51,48,64,37,37,72,39,40,47,49,65
254397,R. Escobar,Rubén Escobar Fernández,Paraguay,30,GK,Sportivo Luqueño,60,60,,,,,,,30,,22,8,26,58,17,35,14,13,11,41.0,51,23,5,11,14,11,45,8,12,22,8,6,55,19,28
254424,J. Acasiete,Jonathan Acasiete Ariadela,Peru,31,RB,Atlético Grau,60,60,71.0,31.0,48.0,50.0,55.0,55.0,31,55.0,51,54,67,50,60,59,52,51,55,57.0,49,31,40,29,61,61,30,33,51,59,28,22,33,31,67
254464,M. Chang,Maikel Chang,Cuba,29,RM,Real Salt Lake,60,60,65.0,47.0,60.0,61.0,26.0,49.0,29,49.0,25,15,47,60,23,46,36,23,33,44.0,41,58,60,37,65,65,53,48,47,65,38,39,62,51,65
254665,J. Maldonado,Javier Alejandro Maldonado Manzini,Venezuela,26,CB,Caracas,60,60,56.0,43.0,48.0,51.0,60.0,68.0,26,68.0,58,53,60,75,61,78,63,60,60,51.0,49,51,48,38,53,44,42,42,39,56,44,41,40,51,60
254705,A. González,Alexis Joel González Belotto,Paraguay,28,CDM,Nacional Asunción,60,60,45.0,40.0,54.0,56.0,56.0,62.0,28,62.0,55,60,58,66,52,68,61,55,41,40.0,64,51,50,40,65,51,50,35,40,59,30,44,50,50,57
254764,W. Ortíz,Walter Pablo Ortiz,Argentina,28,CM,Sportivo Luqueño,60,60,50.0,55.0,57.0,60.0,47.0,56.0,28,56.0,44,52,64,55,38,67,53,49,41,42.0,56,65,63,38,59,49,64,54,33,62,32,56,59,51,51
254768,J. Argüello,Juan David Argüello Arias,Paraguay,28,RM,Sportivo Luqueño,60,60,68.0,48.0,58.0,56.0,34.0,55.0,28,55.0,40,30,61,58,29,58,40,35,36,44.0,58,60,53,37,59,58,44,55,32,63,41,34,52,50,60
254954,D. Pérez,Dionicio Ismael Pérez Mambreani,Paraguay,33,ST,River Plate,60,60,62.0,59.0,43.0,60.0,19.0,52.0,33,52.0,28,10,53,60,16,62,15,19,62,41.0,58,27,59,32,60,34,58,61,33,63,49,59,43,56,60
254955,C. Paredes,Cristian David Paredes Orquiola,Paraguay,29,ST,Sportivo Luqueño,60,60,68.0,60.0,45.0,55.0,22.0,54.0,29,54.0,37,17,55,58,18,68,17,18,64,46.0,55,39,53,29,53,36,56,64,33,62,54,58,49,47,65
254956,B. Díaz,Blas Yamil Díaz Silva,Paraguay,29,CM,Sportivo Luqueño,60,60,64.0,51.0,55.0,61.0,56.0,54.0,29,54.0,33,58,74,53,60,51,56,49,42,42.0,60,55,57,35,66,45,42,51,34,75,33,62,54,48,60
255042,M. Afana,Muath Adnan Afaneh,Jordan,29,ST,Abha,60,60,57.0,62.0,46.0,58.0,23.0,63.0,29,63.0,42,20,59,72,21,77,16,15,63,57.0,49,38,56,31,61,41,64,61,49,67,66,60,53,64,60
255853,Y. Yuzawa,湯澤 洋介,Japan,29,LW,Sagan Tosu,60,60,65.0,51.0,60.0,63.0,24.0,47.0,29,47.0,56,23,56,37,23,66,22,26,33,60.0,55,59,60,52,61,61,56,46,51,88,46,56,65,53,80
257834,G. Rivero,Germán Ariel Rivero,Argentina,28,ST,Patronato,60,60,62.0,62.0,41.0,55.0,31.0,67.0,28,67.0,51,27,68,74,29,63,26,29,64,52.0,52,36,55,33,57,32,62,63,42,58,58,60,49,66,53
257862,J. Belshaw,James Michael Belshaw,England,29,GK,Harrogate Town,60,60,,,,,,,29,,27,7,20,64,8,31,11,11,10,28.0,43,15,9,11,11,12,44,9,12,26,7,5,32,14,39
258490,C. Riad,Chadi Riad Dnanou,Morocco,17,CB,Sabadell,59,84,58.0,31.0,45.0,41.0,60.0,57.0,17,57.0,54,59,60,56,51,65,67,65,62,49.0,49,49,29,28,50,36,42,23,30,65,34,32,35,46,56
254482,R. Jones,Ricky-Jade Jones,England,17,"ST, CAM, LW",Peterborough United,59,82,92.0,58.0,50.0,58.0,27.0,56.0,17,56.0,52,28,57,57,23,56,25,21,49,56.0,55,46,55,43,54,45,58,59,52,63,55,57,53,59,82
255391,E. Pizzuto,Eugenio Pizzuto Puga,Mexico,18,CDM,Lille,59,82,58.0,42.0,53.0,57.0,56.0,59.0,18,59.0,63,55,58,58,52,59,62,55,56,48.0,58,55,55,43,60,42,55,38,41,66,37,36,45,55,48
247429,D. Hoyo-Kowalski,Daniel Hoyo-Kowalski,Poland,16,CB,Wisła Kraków,59,81,66.0,25.0,34.0,36.0,61.0,66.0,16,66.0,49,61,68,70,58,76,66,63,52,48.0,57,52,24,30,39,27,42,18,35,45,30,20,32,42,71
254480,L. Egloff,Lilian Niclas Egloff,Germany,17,"CAM, RW, CF",VfB Stuttgart,59,81,68.0,52.0,57.0,62.0,33.0,56.0,17,56.0,37,25,57,64,33,56,37,36,33,55.0,39,54,61,39,62,52,50,61,46,71,44,33,61,53,73
243169,Y. Begraoui,Yanis Begraoui,France,18,"RM, ST",Auxerre,59,79,76.0,60.0,43.0,63.0,20.0,53.0,18,53.0,34,17,73,49,13,68,18,20,57,56.0,65,35,65,50,56,45,52,69,36,79,46,48,50,68,67
246860,O. Holm,Odin Thiago Holm,Norway,17,"CAM, CM",Vålerenga,59,79,69.0,48.0,57.0,63.0,38.0,50.0,17,50.0,45,27,52,51,33,50,47,46,44,63.0,53,57,62,58,61,49,52,47,56,66,45,44,58,50,73
248401,A. Bani,Andrei Ahmed Bani Mustafa,Romania,17,"LM, RM",Dinamo Bucureşti,59,79,75.0,51.0,51.0,63.0,22.0,40.0,17,40.0,32,20,54,34,17,57,23,28,35,46.0,47,47,62,30,61,55,57,52,46,89,45,41,48,52,72
251645,B. Duncan,Bobby Duncan,England,19,ST,Fiorentina,59,79,66.0,59.0,53.0,62.0,25.0,54.0,19,54.0,63,17,53,50,20,66,27,20,56,53.0,57,44,61,42,62,50,58,62,54,70,52,56,58,59,64
252527,M. Burch,Marco Burch,Switzerland,19,CB,Luzern,59,79,62.0,26.0,37.0,40.0,60.0,65.0,19,65.0,49,61,67,69,57,77,62,61,57,45.0,54,41,28,24,45,31,41,22,25,69,22,17,31,34,61
252544,L. Mercan,Münir Levent Mercan,Germany,19,"CM, CAM",Schalke 04,59,79,61.0,61.0,60.0,64.0,49.0,46.0,19,46.0,44,45,48,46,47,51,52,52,53,58.0,57,65,63,60,62,49,82,51,58,75,58,66,58,60,68
254087,R. Juárez,Ramón Juárez Del Castillo,Mexico,19,"CB, RB",América,59,79,55.0,31.0,33.0,34.0,61.0,70.0,19,70.0,46,54,73,78,57,73,70,61,60,40.0,48,27,26,26,36,34,41,29,32,60,34,22,31,41,43
255611,D. Maldini,Daniel Maldini,Italy,18,CAM,Milan,59,79,68.0,51.0,59.0,61.0,38.0,50.0,18,50.0,46,34,47,53,30,54,44,40,48,55.0,56,58,60,60,62,52,60,48,60,66,48,50,56,52,65
257030,A. Ghezzi,Andrea Ghezzi,Italy,19,"CM, RM",Brescia,59,79,63.0,47.0,59.0,62.0,51.0,58.0,19,58.0,55,45,66,55,49,63,55,59,45,48.0,57,62,61,45,62,59,61,40,49,68,40,43,55,54,65
257171,N. Fatar,Noah Fatar,France,18,RW,Angers SCO,59,79,62.0,67.0,50.0,63.0,27.0,41.0,18,41.0,35,22,52,37,21,48,26,24,56,49.0,40,40,60,51,67,52,72,67,63,88,65,66,59,69,65
257271,L. Gourna-Douath,Lucas Gourna-Douath,France,16,"CM, CDM",Saint-Étienne,59,79,66.0,46.0,57.0,63.0,59.0,58.0,16,58.0,59,54,57,58,61,59,59,58,60,48.0,57,62,63,43,63,50,59,40,42,61,46,41,55,49,64
258393,Y. Cimignani,Yanis Cimignani,France,18,"CAM, CM",Ajaccio,59,79,68.0,52.0,59.0,63.0,51.0,51.0,18,51.0,49,48,52,51,49,52,58,47,43,55.0,46,62,63,44,64,53,59,52,56,70,40,49,59,50,65
258435,A. Drakpe,Augustin Drakpe,Netherlands,18,CB,Sparta Rotterdam,59,79,58.0,34.0,37.0,39.0,60.0,64.0,18,64.0,58,59,63,66,57,71,63,64,57,39.0,53,37,33,27,39,35,53,26,33,59,31,31,32,38,49
258634,B. Hein,Bryan-Anthony Chibuike Hein,Germany,18,LB,Hamburger SV,59,79,71.0,31.0,51.0,59.0,54.0,55.0,18,55.0,50,52,64,53,53,58,59,54,47,41.0,48,52,61,30,60,55,29,29,55,49,26,30,42,39,58
258763,M. Delanghe,Maxime Delanghe,Belgium,19,GK,PSV,59,79,,,,,,,19,,18,6,17,61,7,50,11,10,14,38.0,31,15,11,13,15,14,46,8,13,37,7,5,55,19,34
244289,K. Bafounta,Kamal Bafounta Ortega,France,18,CDM,Borussia Dortmund,59,78,66.0,50.0,54.0,60.0,57.0,58.0,18,58.0,59,56,52,60,54,59,62,50,61,43.0,49,62,59,44,63,39,57,48,51,50,54,46,47,48,65
252185,C. Sene,Cheikh Cory Sene,Senegal,19,CB,Lens,59,78,47.0,36.0,41.0,44.0,56.0,71.0,19,71.0,65,56,51,83,55,65,58,54,54,54.0,54,42,39,28,47,31,43,32,41,38,32,38,40,36,53
255305,B. Pierrick,Brandon Leroy Pierrick Keutcha,England,18,"CAM, RM",Crystal Palace,59,78,78.0,56.0,54.0,62.0,24.0,61.0,18,61.0,46,18,54,70,29,58,19,15,49,55.0,58,47,62,55,61,54,56,57,57,63,47,54,53,58,64
257153,A. Hausch,Agustín Hausch,Argentina,17,"ST, LW",San Lorenzo,59,78,73.0,59.0,48.0,62.0,31.0,53.0,17,53.0,48,23,62,51,33,41,30,28,46,53.0,60,45,63,40,59,47,58,61,61,54,57,61,44,45,69
257289,H. Ekitike,Hugo Ekitike,France,18,ST,Stade de Reims,59,78,56.0,59.0,45.0,56.0,22.0,64.0,18,64.0,59,11,53,72,21,68,17,16,69,52.0,50,35,59,33,56,34,62,61,48,50,53,51,51,63,47
257629,J. Iskra,Jakub Cezary Iskra,Poland,17,RB,SPAL,59,78,63.0,34.0,37.0,54.0,60.0,56.0,17,56.0,60,61,60,52,55,59,65,70,52,45.0,55,31,63,40,43,43,30,33,43,42,36,33,37,42,51
258324,I. Ouattara,Fadiga Ouattara,France,19,ST,Lille,59,78,69.0,62.0,47.0,56.0,22.0,47.0,19,47.0,32,13,51,49,19,63,21,14,59,53.0,58,41,55,38,54,44,60,64,43,62,47,61,46,70,64
258349,A. Oudjani,Adam Oudjani,France,18,CAM,Lens,59,78,64.0,53.0,57.0,66.0,37.0,52.0,18,52.0,47,24,48,56,41,56,37,41,47,61.0,57,61,68,52,69,52,62,53,62,59,50,47,59,57,55
258457,K. Boma,Kévin Boma,France,17,CB,Angers SCO,59,78,57.0,31.0,43.0,44.0,61.0,58.0,17,58.0,58,57,57,58,59,62,66,61,61,49.0,51,42,38,28,52,38,41,26,30,48,37,28,35,39,47
258498,B. Verbruggen,Bart Verbruggen,Netherlands,17,GK,Anderlecht,59,78,,,,,,,17,,17,19,21,62,12,65,17,14,15,22.0,49,30,15,15,18,10,42,8,11,35,6,7,27,21,32
258727,Iago Domínguez,Iago Domínguez Rodríguez,Spain,18,GK,Celta de Vigo,59,78,,,,,,,18,,35,8,31,49,8,65,13,13,10,31.0,60,16,11,12,45,14,42,8,14,52,5,9,45,17,53
244140,A. Bakir,Alaa Hamad Bakir,Germany,19,"RM, LM, CAM",Borussia Dortmund,59,77,67.0,49.0,54.0,67.0,29.0,49.0,19,49.0,39,22,49,51,33,62,26,24,43,48.0,49,54,67,44,64,61,52,51,56,77,53,41,44,49,75
247740,A. Arroyo,Andrés Juan Arroyo Romero,Colombia,18,RM,Deportivo Cali,59,77,72.0,47.0,52.0,66.0,25.0,39.0,18,39.0,30,21,50,36,20,46,27,30,36,46.0,51,40,67,36,63,57,56,45,43,82,42,43,49,50,71
